elecnum,distname,distcode,munname1,munname2,muncode,nkneeds
29,大阪４区,2704,柏原市,柏原市,NA,NA
29,大阪４区,2704,八尾市,八尾市,NA,NA
29,大阪４区,2704,富田林市,富田林市,NA,NA
29,大阪４区,2704,布施市,布施市,NA,NA
29,大阪４区,2704,枚岡市,枚岡市,NA,NA
29,大阪５区,2705,貝塚市,貝塚市,NA,NA
29,大阪５区,2705,岸和田市,岸和田市,NA,NA
29,大阪５区,2705,堺市,堺市,NA,NA
29,大阪５区,2705,泉佐野市,泉佐野市,NA,NA
29,大阪５区,2705,泉大津市,泉大津市,NA,NA
29,大阪５区,2705,泉南郡,熊取町,NA,NA
29,大阪５区,2705,泉南郡,泉南町,NA,NA
29,大阪５区,2705,泉南郡,田尻町,NA,NA
29,大阪５区,2705,泉南郡,東鳥取町,NA,NA
29,大阪５区,2705,泉南郡,南海町,NA,NA
29,大阪５区,2705,泉南郡,岬町,NA,NA
29,大阪５区,2705,泉北郡,高石町,NA,NA
29,大阪５区,2705,泉北郡,志岡町,NA,NA
29,大阪５区,2705,泉北郡,忠岡町,NA,NA
29,大阪５区,2705,和泉市,和泉市,NA,NA
29,兵庫１区,2801,神戸市,須磨区,NA,NA
29,兵庫１区,2801,神戸市,垂水区,NA,NA
29,兵庫１区,2801,神戸市,生田区,NA,NA
29,兵庫１区,2801,神戸市,長田区,NA,NA
29,兵庫１区,2801,神戸市,東灘区,NA,NA
29,兵庫１区,2801,神戸市,灘区,NA,NA
29,兵庫１区,2801,神戸市,葺合区,NA,NA
29,兵庫１区,2801,神戸市,兵庫区,NA,NA
29,兵庫２区,2802,芦屋市,芦屋市,NA,NA
29,兵庫２区,2802,伊丹市,伊丹市,NA,NA
29,兵庫２区,2802,三原郡,三原町,NA,NA
29,兵庫２区,2802,三原郡,西淡町,NA,NA
29,兵庫２区,2802,三原郡,南淡町,NA,NA
29,兵庫２区,2802,三原郡,緑町,NA,NA
29,兵庫２区,2802,三田市,三田市,NA,NA
29,兵庫２区,2802,洲本市,洲本市,NA,NA
29,兵庫２区,2802,西宮市,西宮市,NA,NA
29,兵庫２区,2802,川西市,川西市,NA,NA
29,兵庫２区,2802,川辺郡,猪名川町,NA,NA
29,兵庫２区,2802,津名郡,一宮町,NA,NA
29,兵庫２区,2802,津名郡,五色町,NA,NA
29,兵庫２区,2802,津名郡,淡路町,NA,NA
29,兵庫２区,2802,津名郡,津名町,NA,NA
29,兵庫２区,2802,津名郡,北淡町,NA,NA
29,兵庫２区,2802,尼崎市,尼崎市,NA,NA
29,兵庫２区,2802,宝塚市,宝塚市,NA,NA
29,兵庫３区,2803,印南郡,志方町,NA,NA
29,兵庫３区,2803,加古郡,阿閇村,NA,NA
29,兵庫３区,2803,加古郡,稲美町,NA,NA
29,兵庫３区,2803,加古川市,加古川市,NA,NA
29,兵庫３区,2803,加西郡,加西町,NA,NA
29,兵庫３区,2803,加西郡,泉町,NA,NA
29,兵庫３区,2803,加西郡,北条町,NA,NA
29,兵庫３区,2803,加東郡,社町,NA,NA
29,兵庫３区,2803,加東郡,滝野町,NA,NA
29,兵庫３区,2803,加東郡,東条町,NA,NA
29,兵庫３区,2803,高砂市,高砂市,NA,NA
29,兵庫３区,2803,三木市,三木市,NA,NA
29,兵庫３区,2803,小野市,小野市,NA,NA
29,兵庫３区,2803,西脇市,西脇市,NA,NA
29,兵庫３区,2803,多可郡,加美町,NA,NA
29,兵庫３区,2803,多可郡,黒田庄町,NA,NA
29,兵庫３区,2803,多可郡,中町,NA,NA
29,兵庫３区,2803,多可郡,八千代町,NA,NA
29,兵庫３区,2803,美嚢郡,吉川町,NA,NA
29,兵庫３区,2803,明石市,明石市,NA,NA
29,兵庫４区,2804,佐用郡,佐用町,NA,NA
29,兵庫４区,2804,佐用郡,三日月町,NA,NA
29,兵庫４区,2804,佐用郡,上月町,NA,NA
29,兵庫４区,2804,佐用郡,南光町,NA,NA
29,兵庫４区,2804,宍粟郡,安富町,NA,NA
29,兵庫４区,2804,宍粟郡,一宮町,NA,NA
29,兵庫４区,2804,宍粟郡,山崎町,NA,NA
29,兵庫４区,2804,宍粟郡,千種町,NA,NA
29,兵庫４区,2804,宍粟郡,波賀町,NA,NA
29,兵庫４区,2804,飾磨郡,家島町,NA,NA
29,兵庫４区,2804,飾磨郡,夢前町,NA,NA
29,兵庫４区,2804,神崎郡,香寺町,NA,NA
29,兵庫４区,2804,神崎郡,市川町,NA,NA
29,兵庫４区,2804,神崎郡,神崎町,NA,NA
29,兵庫４区,2804,神崎郡,大河内町,NA,NA
29,兵庫４区,2804,神崎郡,福崎町,NA,NA
29,兵庫４区,2804,赤穂郡,上郡町,NA,NA
29,兵庫４区,2804,赤穂市,赤穂市,NA,NA
29,兵庫４区,2804,相生市,相生市,NA,NA
29,兵庫４区,2804,姫路市,姫路市,NA,NA
29,兵庫４区,2804,揖保郡,御津町,NA,NA
29,兵庫４区,2804,揖保郡,新宮町,NA,NA
29,兵庫４区,2804,揖保郡,太子町,NA,NA
29,兵庫４区,2804,揖保郡,揖保川町,NA,NA
29,兵庫４区,2804,揖保郡,林田町,NA,NA
29,兵庫４区,2804,竜野市,竜野市,NA,NA
29,兵庫５区,2805,出石郡,出石町,NA,NA
29,兵庫５区,2805,出石郡,但東町,NA,NA
29,兵庫５区,2805,城崎郡,香住町,NA,NA
29,兵庫５区,2805,城崎郡,城崎町,NA,NA
29,兵庫５区,2805,城崎郡,竹野町,NA,NA
29,兵庫５区,2805,城崎郡,日高町,NA,NA
29,兵庫５区,2805,多紀郡,今田町,NA,NA
29,兵庫５区,2805,多紀郡,篠山町,NA,NA
29,兵庫５区,2805,多紀郡,城東町,NA,NA
29,兵庫５区,2805,多紀郡,西紀町,NA,NA
29,兵庫５区,2805,多紀郡,多紀町,NA,NA
29,兵庫５区,2805,多紀郡,丹南町,NA,NA
29,兵庫５区,2805,朝来郡,山東町,NA,NA
29,兵庫５区,2805,朝来郡,生野町,NA,NA
29,兵庫５区,2805,朝来郡,朝来町,NA,NA
29,兵庫５区,2805,朝来郡,和田山町,NA,NA
29,兵庫５区,2805,美方郡,温泉町,NA,NA
29,兵庫５区,2805,美方郡,村岡町,NA,NA
29,兵庫５区,2805,美方郡,美方町,NA,NA
29,兵庫５区,2805,美方郡,浜坂町,NA,NA
29,兵庫５区,2805,氷上郡,山南町,NA,NA
29,兵庫５区,2805,氷上郡,市島町,NA,NA
29,兵庫５区,2805,氷上郡,春日町,NA,NA
29,兵庫５区,2805,氷上郡,青垣町,NA,NA
29,兵庫５区,2805,氷上郡,柏原町,NA,NA
29,兵庫５区,2805,氷上郡,氷上町,NA,NA
29,兵庫５区,2805,豊岡市,豊岡市,NA,NA
29,兵庫５区,2805,養父郡,関宮町,NA,NA
29,兵庫５区,2805,養父郡,大屋町,NA,NA
29,兵庫５区,2805,養父郡,八鹿町,NA,NA
29,兵庫５区,2805,養父郡,養父町,NA,NA
29,奈良全県区,2900,磯城郡,三宅村,NA,NA
29,奈良全県区,2900,磯城郡,川西村,NA,NA
29,奈良全県区,2900,磯城郡,大三輪町,NA,NA
29,奈良全県区,2900,磯城郡,田原本町,NA,NA
29,奈良全県区,2900,宇陀郡,御杖村,NA,NA
29,奈良全県区,2900,宇陀郡,室生村,NA,NA
29,奈良全県区,2900,宇陀郡,榛原町,NA,NA
29,奈良全県区,2900,宇陀郡,曽爾村,NA,NA
29,奈良全県区,2900,宇陀郡,大宇陀町,NA,NA
29,奈良全県区,2900,宇陀郡,菟田野町,NA,NA
29,奈良全県区,2900,橿原市,橿原市,NA,NA
29,奈良全県区,2900,吉野郡,下市町,NA,NA
29,奈良全県区,2900,吉野郡,下北山村,NA,NA
29,奈良全県区,2900,吉野郡,吉野町,NA,NA
29,奈良全県区,2900,吉野郡,黒滝村,NA,NA
29,奈良全県区,2900,吉野郡,十津川村,NA,NA
29,奈良全県区,2900,吉野郡,上北山村,NA,NA
29,奈良全県区,2900,吉野郡,西吉野村,NA,NA
29,奈良全県区,2900,吉野郡,川上村,NA,NA
29,奈良全県区,2900,吉野郡,大塔村,NA,NA
29,奈良全県区,2900,吉野郡,大淀町,NA,NA
29,奈良全県区,2900,吉野郡,天川村,NA,NA
29,奈良全県区,2900,吉野郡,東吉野村,NA,NA
29,奈良全県区,2900,吉野郡,野迫川村,NA,NA
29,奈良全県区,2900,五条市,五条市,NA,NA
29,奈良全県区,2900,御所市,御所市,NA,NA
29,奈良全県区,2900,高市郡,高取町,NA,NA
29,奈良全県区,2900,高市郡,明日香村,NA,NA
29,奈良全県区,2900,桜井市,桜井市,NA,NA
29,奈良全県区,2900,山辺郡,山添村,NA,NA
29,奈良全県区,2900,山辺郡,都祁村,NA,NA
29,奈良全県区,2900,生駒郡,安堵村,NA,NA
29,奈良全県区,2900,生駒郡,三郷村,NA,NA
29,奈良全県区,2900,生駒郡,生駒町,NA,NA
29,奈良全県区,2900,生駒郡,斑鳩町,NA,NA
29,奈良全県区,2900,生駒郡,平群村,NA,NA
29,奈良全県区,2900,大和郡山市,大和郡山市,NA,NA
29,奈良全県区,2900,大和高田市,大和高田市,NA,NA
29,奈良全県区,2900,天理市,天理市,NA,NA
29,奈良全県区,2900,添上郡,月ケ瀬村,NA,NA
29,奈良全県区,2900,奈良市,奈良市,NA,NA
29,奈良全県区,2900,北葛城郡,王寺町,NA,NA
29,奈良全県区,2900,北葛城郡,河合村,NA,NA
29,奈良全県区,2900,北葛城郡,広陵町,NA,NA
29,奈良全県区,2900,北葛城郡,香芝町,NA,NA
29,奈良全県区,2900,北葛城郡,上牧村,NA,NA
29,奈良全県区,2900,北葛城郡,新庄町,NA,NA
29,奈良全県区,2900,北葛城郡,当麻村,NA,NA
29,和歌山１区,3001,伊都郡,かつらぎ町,NA,NA
29,和歌山１区,3001,伊都郡,花園村,NA,NA
29,和歌山１区,3001,伊都郡,九度山町,NA,NA
29,和歌山１区,3001,伊都郡,高野口町,NA,NA
29,和歌山１区,3001,伊都郡,高野町,NA,NA
29,和歌山１区,3001,海草郡,下津町,NA,NA
29,和歌山１区,3001,海草郡,初馬町,NA,NA
29,和歌山１区,3001,海草郡,美里町,NA,NA
29,和歌山１区,3001,海草郡,野上町,NA,NA
29,和歌山１区,3001,海南市,海南市,NA,NA
29,和歌山１区,3001,橋本市,橋本市,NA,NA
29,和歌山１区,3001,那賀郡,岩出町,NA,NA
29,和歌山１区,3001,那賀郡,貴志川町,NA,NA
29,和歌山１区,3001,那賀郡,打田町,NA,NA
29,和歌山１区,3001,那賀郡,桃山町,NA,NA
29,和歌山１区,3001,那賀郡,那賀町,NA,NA
29,和歌山１区,3001,那賀郡,粉河町,NA,NA
29,和歌山１区,3001,和歌山市,和歌山市,NA,NA
29,和歌山２区,3002,御坊市,御坊市,NA,NA
29,和歌山２区,3002,新宮市,新宮市,NA,NA
29,和歌山２区,3002,西牟婁郡,すさみ町,NA,NA
29,和歌山２区,3002,西牟婁郡,串本町,NA,NA
29,和歌山２区,3002,西牟婁郡,上富田町,NA,NA
29,和歌山２区,3002,西牟婁郡,大塔村,NA,NA
29,和歌山２区,3002,西牟婁郡,中辺路町,NA,NA
29,和歌山２区,3002,西牟婁郡,日置川町,NA,NA
29,和歌山２区,3002,西牟婁郡,白浜町,NA,NA
29,和歌山２区,3002,西牟婁郡,牟婁町,NA,NA
29,和歌山２区,3002,田辺市,田辺市,NA,NA
29,和歌山２区,3002,東牟婁郡,熊野川町,NA,NA
29,和歌山２区,3002,東牟婁郡,古座川町,NA,NA
29,和歌山２区,3002,東牟婁郡,古座町,NA,NA
29,和歌山２区,3002,東牟婁郡,太地町,NA,NA
29,和歌山２区,3002,東牟婁郡,那智勝浦町,NA,NA
29,和歌山２区,3002,東牟婁郡,北山村,NA,NA
29,和歌山２区,3002,東牟婁郡,本宮町,NA,NA
29,和歌山２区,3002,日高郡,印南町,NA,NA
29,和歌山２区,3002,日高郡,川辺町,NA,NA
29,和歌山２区,3002,日高郡,中津村,NA,NA
29,和歌山２区,3002,日高郡,南部川村,NA,NA
29,和歌山２区,3002,日高郡,南部町,NA,NA
29,和歌山２区,3002,日高郡,日高町,NA,NA
29,和歌山２区,3002,日高郡,美山村,NA,NA
29,和歌山２区,3002,日高郡,美浜町,NA,NA
29,和歌山２区,3002,日高郡,由良町,NA,NA
29,和歌山２区,3002,日高郡,竜神村,NA,NA
29,和歌山２区,3002,有田郡,吉備町,NA,NA
29,和歌山２区,3002,有田郡,金屋町,NA,NA
29,和歌山２区,3002,有田郡,広川町,NA,NA
29,和歌山２区,3002,有田郡,清水町,NA,NA
29,和歌山２区,3002,有田郡,湯浅町,NA,NA
29,和歌山２区,3002,有田市,有田市,NA,NA
29,鳥取全県区,3100,岩美郡,岩美町,NA,NA
29,鳥取全県区,3100,岩美郡,津ノ井村・国府町,NA,NA
29,鳥取全県区,3100,岩美郡,福部村,NA,NA
29,鳥取全県区,3100,気高郡,気高町,NA,NA
29,鳥取全県区,3100,気高郡,鹿野町,NA,NA
29,鳥取全県区,3100,気高郡,青谷町,NA,NA
29,鳥取全県区,3100,境港市,境港市,NA,NA
29,鳥取全県区,3100,西伯郡,会見町,NA,NA
29,鳥取全県区,3100,西伯郡,岸本町,NA,NA
29,鳥取全県区,3100,西伯郡,西伯町,NA,NA
29,鳥取全県区,3100,西伯郡,大山町,NA,NA
29,鳥取全県区,3100,西伯郡,中山町,NA,NA
29,鳥取全県区,3100,西伯郡,伯仙町・日吉津村,NA,NA
29,鳥取全県区,3100,西伯郡,名和町,NA,NA
29,鳥取全県区,3100,西伯郡,淀江町,NA,NA
29,鳥取全県区,3100,倉吉市,倉吉市,NA,NA
29,鳥取全県区,3100,鳥取市,鳥取市,NA,NA
29,鳥取全県区,3100,東伯郡,羽合町,NA,NA
29,鳥取全県区,3100,東伯郡,関金町,NA,NA
29,鳥取全県区,3100,東伯郡,三朝町,NA,NA
29,鳥取全県区,3100,東伯郡,赤碕町,NA,NA
29,鳥取全県区,3100,東伯郡,大栄町,NA,NA
29,鳥取全県区,3100,東伯郡,東伯町,NA,NA
29,鳥取全県区,3100,東伯郡,泊村・東郷町,NA,NA
29,鳥取全県区,3100,東伯郡,北条町,NA,NA
29,鳥取全県区,3100,日野郡,江府町,NA,NA
29,鳥取全県区,3100,日野郡,溝口町,NA,NA
29,鳥取全県区,3100,日野郡,日南町,NA,NA
29,鳥取全県区,3100,日野郡,日野町,NA,NA
29,鳥取全県区,3100,八頭郡,河原町,NA,NA
29,鳥取全県区,3100,八頭郡,郡家町,NA,NA
29,鳥取全県区,3100,八頭郡,佐治村,NA,NA
29,鳥取全県区,3100,八頭郡,若桜町,NA,NA
29,鳥取全県区,3100,八頭郡,船岡町,NA,NA
29,鳥取全県区,3100,八頭郡,智頭町,NA,NA
29,鳥取全県区,3100,八頭郡,八東町,NA,NA
29,鳥取全県区,3100,八頭郡,用瀬町,NA,NA
29,鳥取全県区,3100,米子市,米子市,NA,NA
29,島根全県区,3200,安来市,安来市,NA,NA
29,島根全県区,3200,隠岐郡,海士村,NA,NA
29,島根全県区,3200,隠岐郡,五箇村,NA,NA
29,島根全県区,3200,隠岐郡,西ノ島町,NA,NA
29,島根全県区,3200,隠岐郡,西郷町,NA,NA
29,島根全県区,3200,隠岐郡,知夫村,NA,NA
29,島根全県区,3200,隠岐郡,都万村,NA,NA
29,島根全県区,3200,隠岐郡,布施村,NA,NA
29,島根全県区,3200,益田市,益田市,NA,NA
29,島根全県区,3200,江津市,江津市,NA,NA
29,島根全県区,3200,鹿足郡,柿木村,NA,NA
29,島根全県区,3200,鹿足郡,津和野町,NA,NA
29,島根全県区,3200,鹿足郡,日原町,NA,NA
29,島根全県区,3200,鹿足郡,六日市町,NA,NA
29,島根全県区,3200,出雲市,出雲市,NA,NA
29,島根全県区,3200,松江市,松江市,NA,NA
29,島根全県区,3200,仁多郡,横田町,NA,NA
29,島根全県区,3200,仁多郡,仁多町,NA,NA
29,島根全県区,3200,大原郡,加茂町,NA,NA
29,島根全県区,3200,大原郡,大東町,NA,NA
29,島根全県区,3200,大原郡,木次町,NA,NA
29,島根全県区,3200,大田市,大田市,NA,NA
29,島根全県区,3200,那賀郡,旭町,NA,NA
29,島根全県区,3200,那賀郡,金城村,NA,NA
29,島根全県区,3200,那賀郡,国府町,NA,NA
29,島根全県区,3200,那賀郡,三隅町,NA,NA
29,島根全県区,3200,那賀郡,弥栄村,NA,NA
29,島根全県区,3200,迩摩郡,温泉津町,NA,NA
29,島根全県区,3200,迩摩郡,仁摩町,NA,NA
29,島根全県区,3200,能義郡,広瀬町,NA,NA
29,島根全県区,3200,能義郡,伯太町,NA,NA
29,島根全県区,3200,能義郡,布部村,NA,NA
29,島根全県区,3200,八束郡,玉湯町,NA,NA
29,島根全県区,3200,八束郡,鹿島町,NA,NA
29,島根全県区,3200,八束郡,宍道町,NA,NA
29,島根全県区,3200,八束郡,島根村,NA,NA
29,島根全県区,3200,八束郡,東出雲町,NA,NA
29,島根全県区,3200,八束郡,八雲村,NA,NA
29,島根全県区,3200,八束郡,八束村,NA,NA
29,島根全県区,3200,八束郡,美保関町,NA,NA
29,島根全県区,3200,飯石郡,掛合町,NA,NA
29,島根全県区,3200,飯石郡,吉田村,NA,NA
29,島根全県区,3200,飯石郡,三刀屋町,NA,NA
29,島根全県区,3200,飯石郡,赤来町,NA,NA
29,島根全県区,3200,飯石郡,頓原町,NA,NA
29,島根全県区,3200,簸川郡,湖陵村,NA,NA
29,島根全県区,3200,簸川郡,佐田村,NA,NA
29,島根全県区,3200,簸川郡,多伎村,NA,NA
29,島根全県区,3200,簸川郡,大社町,NA,NA
29,島根全県区,3200,簸川郡,斐川村,NA,NA
29,島根全県区,3200,美濃郡,美都町,NA,NA
29,島根全県区,3200,美濃郡,匹見町,NA,NA
29,島根全県区,3200,浜田市,浜田市,NA,NA
29,島根全県区,3200,平田市,平田市,NA,NA
29,島根全県区,3200,邑智郡,羽須美村,NA,NA
29,島根全県区,3200,邑智郡,桜江町,NA,NA
29,島根全県区,3200,邑智郡,瑞穂町,NA,NA
29,島根全県区,3200,邑智郡,石見町,NA,NA
29,島根全県区,3200,邑智郡,川本町,NA,NA
29,島根全県区,3200,邑智郡,大和村,NA,NA
29,島根全県区,3200,邑智郡,邑智町,NA,NA
29,岡山１区,3301,英田郡,英田町,NA,NA
29,岡山１区,3301,英田郡,作東町,NA,NA
29,岡山１区,3301,英田郡,西粟倉村,NA,NA
29,岡山１区,3301,英田郡,大原町,NA,NA
29,岡山１区,3301,英田郡,東粟倉村,NA,NA
29,岡山１区,3301,英田郡,美作町,NA,NA
29,岡山１区,3301,岡山市,岡山市,NA,NA
29,岡山１区,3301,久米郡,旭町,NA,NA
29,岡山１区,3301,久米郡,久米町,NA,NA
29,岡山１区,3301,久米郡,久米南町,NA,NA
29,岡山１区,3301,久米郡,柵原町,NA,NA
29,岡山１区,3301,久米郡,中央町,NA,NA
29,岡山１区,3301,久米郡,福渡町,NA,NA
29,岡山１区,3301,御津郡,一宮町,NA,NA
29,岡山１区,3301,御津郡,加茂川町,NA,NA
29,岡山１区,3301,御津郡,建部町,NA,NA
29,岡山１区,3301,御津郡,御津町,NA,NA
29,岡山１区,3301,御津郡,津高町,NA,NA
29,岡山１区,3301,勝田郡,勝央町,NA,NA
29,岡山１区,3301,勝田郡,勝田町,NA,NA
29,岡山１区,3301,勝田郡,勝北町,NA,NA
29,岡山１区,3301,勝田郡,奈義町,NA,NA
29,岡山１区,3301,上道郡,上道町,NA,NA
29,岡山１区,3301,真庭郡,久世町,NA,NA
29,岡山１区,3301,真庭郡,勝山町,NA,NA
29,岡山１区,3301,真庭郡,新庄村,NA,NA
29,岡山１区,3301,真庭郡,川上村,NA,NA
29,岡山１区,3301,真庭郡,中和村,NA,NA
29,岡山１区,3301,真庭郡,湯原町,NA,NA
29,岡山１区,3301,真庭郡,八束村,NA,NA
29,岡山１区,3301,真庭郡,美甘村,NA,NA
29,岡山１区,3301,真庭郡,落合町,NA,NA
29,岡山１区,3301,西大寺市,西大寺市,NA,NA
29,岡山１区,3301,赤磐郡,吉井町,NA,NA
29,岡山１区,3301,赤磐郡,熊山町,NA,NA
29,岡山１区,3301,赤磐郡,山陽町,NA,NA
29,岡山１区,3301,赤磐郡,瀬戸町,NA,NA
29,岡山１区,3301,赤磐郡,赤坂町,NA,NA
29,岡山１区,3301,津山市,津山市,NA,NA
29,岡山１区,3301,苫田郡,阿波村,NA,NA
29,岡山１区,3301,苫田郡,奥津町,NA,NA
29,岡山１区,3301,苫田郡,加茂町,NA,NA
29,岡山１区,3301,苫田郡,鏡野町,NA,NA
29,岡山１区,3301,苫田郡,上斎原村,NA,NA
29,岡山１区,3301,苫田郡,富村,NA,NA
29,岡山１区,3301,邑久郡,牛窓町,NA,NA
29,岡山１区,3301,邑久郡,長船町,NA,NA
29,岡山１区,3301,邑久郡,邑久町,NA,NA
29,岡山１区,3301,和気郡,吉永町,NA,NA
29,岡山１区,3301,和気郡,佐伯町,NA,NA
29,岡山１区,3301,和気郡,三石町,NA,NA
29,岡山１区,3301,和気郡,日生町,NA,NA
29,岡山１区,3301,和気郡,備前町,NA,NA
29,岡山１区,3301,和気郡,和気町,NA,NA
29,岡山２区,3302,阿哲郡,神郷町,NA,NA
29,岡山２区,3302,阿哲郡,大佐町,NA,NA
29,岡山２区,3302,阿哲郡,哲西町,NA,NA
29,岡山２区,3302,阿哲郡,哲多町,NA,NA
29,岡山２区,3302,井原市,井原市,NA,NA
29,岡山２区,3302,笠岡市,笠岡市,NA,NA
29,岡山２区,3302,吉備郡,高松町,NA,NA
29,岡山２区,3302,吉備郡,昭和町,NA,NA
29,岡山２区,3302,吉備郡,真備町,NA,NA
29,岡山２区,3302,吉備郡,足守町,NA,NA
29,岡山２区,3302,玉島市,玉島市,NA,NA
29,岡山２区,3302,玉野市,玉野市,NA,NA
29,岡山２区,3302,後月郡,芳井町,NA,NA
29,岡山２区,3302,高梁市,高梁市,NA,NA
29,岡山２区,3302,児島郡,興除村,NA,NA
29,岡山２区,3302,児島郡,東児町,NA,NA
29,岡山２区,3302,児島郡,藤田村,NA,NA
29,岡山２区,3302,児島郡,灘崎町,NA,NA
29,岡山２区,3302,児島市,児島市,NA,NA
29,岡山２区,3302,小田郡,小田町,NA,NA
29,岡山２区,3302,小田郡,美星町,NA,NA
29,岡山２区,3302,小田郡,矢掛町,NA,NA
29,岡山２区,3302,上房郡,賀陽町,NA,NA
29,岡山２区,3302,上房郡,北房町,NA,NA
29,岡山２区,3302,上房郡,有漢町,NA,NA
29,岡山２区,3302,新見市,新見市,NA,NA
29,岡山２区,3302,川上郡,成羽町,NA,NA
29,岡山２区,3302,川上郡,川上町,NA,NA
29,岡山２区,3302,川上郡,備中町,NA,NA
29,岡山２区,3302,浅口郡,鴨方町,NA,NA
29,岡山２区,3302,浅口郡,寄島町,NA,NA
29,岡山２区,3302,浅口郡,金光町,NA,NA
29,岡山２区,3302,浅口郡,船穂町,NA,NA
29,岡山２区,3302,浅口郡,里庄町,NA,NA
29,岡山２区,3302,倉敷市,倉敷市,NA,NA
29,岡山２区,3302,総社市,総社市,NA,NA
29,岡山２区,3302,都窪郡,吉備町,NA,NA
29,岡山２区,3302,都窪郡,山手村,NA,NA
29,岡山２区,3302,都窪郡,庄村,NA,NA
29,岡山２区,3302,都窪郡,清音村,NA,NA
29,岡山２区,3302,都窪郡,早島町,NA,NA
29,岡山２区,3302,都窪郡,茶屋町,NA,NA
29,岡山２区,3302,都窪郡,福田村,NA,NA
29,岡山２区,3302,都窪郡,妹尾町,NA,NA
29,広島１区,3401,安佐郡,安古市町,NA,NA
29,広島１区,3401,安佐郡,安佐町,NA,NA
29,広島１区,3401,安佐郡,可部町,NA,NA
